"Date","Firm","Action","Rating","Price Target","Price After One Year","TargetAchieved","Ticker"
2016-01-14,"Barclays PLC","Boost Price Target","",58,74.489998,1,"TXN"
2016-01-12,"Royal Bank Of Canada","Lower Price Target","Outperform",58,74.849998,1,"TXN"
2015-12-18,"Sanford C. Bernstein","Downgrade","Market Perform",62,73.57,1,"TXN"
2015-12-15,"Oppenheimer Holdings, Inc.","Upgrade","Outperform",70,73.449997,1,"TXN"
2015-10-27,"B. Riley","Reiterated Rating","Neutral",58,70.730003,1,"TXN"
2015-10-22,"Susquehanna Bancshares Inc","Reiterated Rating","Hold",55,71.68,1,"TXN"
2015-10-22,"Wedbush","Reiterated Rating","Buy",60,71.68,1,"TXN"
2015-10-22,"Cowen and Company","Reiterated Rating","Hold",59,71.68,1,"TXN"
2015-10-22,"Sterne Agee CRT","Reiterated Rating","Buy",63,71.68,1,"TXN"
2015-10-22,"MKM Partners","Boost Price Target","Neutral",55,71.68,1,"TXN"
2015-10-22,"Royal Bank Of Canada","Boost Price Target","Outperform",60,71.68,1,"TXN"
2015-10-22,"FBR & Co","Boost Price Target","Market Perform",58,71.68,1,"TXN"
2015-10-22,"B. Riley","Downgrade","Neutral",58,71.68,1,"TXN"
2015-10-09,"Deutsche Bank AG","Lower Price Target","",48,69.93,1,"TXN"
2015-10-02,"Royal Bank Of Canada","Lower Price Target","Outperform",58,69.660004,1,"TXN"
2015-09-11,"BNP Paribas","Lower Price Target","Underperform",44,67.940002,0,"TXN"
2015-09-09,"Sterne Agee CRT","Initiated Coverage","Buy",60,66.669998,1,"TXN"
2015-08-10,"Macquarie","Upgrade","Outperform",60,69.889999,1,"TXN"
2015-08-07,"Drexel Hamilton","Downgrade","Hold",50,70.139999,1,"TXN"
2015-08-03,"Royal Bank Of Canada","Initiated Coverage","Outperform",60,68.879997,1,"TXN"
2015-07-28,"B. Riley","Reiterated Rating","Buy",55,70.230003,1,"TXN"
2015-07-26,"Deutsche Bank AG","Reiterated Rating","Hold",49,71.419998,1,"TXN"
2015-07-24,"Robert W. Baird","Lower Price Target","Neutral",49,66.220001,1,"TXN"
2015-07-24,"Macquarie","Lower Price Target","Neutral",55,66.220001,1,"TXN"
2015-07-24,"Jefferies Group LLC","Lower Price Target","Buy",58,66.220001,1,"TXN"
2015-07-24,"B. Riley","Lower Price Target","Buy",55,66.220001,1,"TXN"
2015-07-23,"Macquarie","Lower Price Target","Neutral",55,66.220001,1,"TXN"
2015-07-23,"Jefferies Group LLC","Reiterated Rating","Buy",58,66.220001,1,"TXN"
2015-07-23,"Robert W. Baird","Lower Price Target","Neutral",49,66.220001,1,"TXN"
2015-07-23,"Wedbush","Reiterated Rating","Buy",55,66.220001,1,"TXN"
2015-07-23,"FBR & Co","Reiterated Rating","Hold",55,66.220001,1,"TXN"
2015-07-23,"Ascendiant Capital Markets","Reiterated Rating","Buy",60,66.220001,1,"TXN"
2015-07-23,"Cowen and Company","Reiterated Rating","Market Perform",58,66.220001,1,"TXN"
2015-07-23,"B. Riley","Reiterated Rating","Buy",55,66.220001,1,"TXN"
2015-07-20,"Citigroup Inc.","Reiterated Rating","Buy",60,65.449997,1,"TXN"
2015-07-20,"Citigroup Inc.","Lower Price Target","Buy",60,65.449997,1,"TXN"
2016-05-05,"Royal Bank Of Canada","Boost Price Target","Outperform",92,89.629997,0,"KHC"
2016-05-05,"Stifel Nicolaus","Boost Price Target","Buy",90,89.629997,0,"KHC"
2016-04-27,"Argus","Initiated Coverage","Buy",91,90.830002,0,"KHC"
2016-04-12,"Susquehanna Bancshares Inc","Reiterated Rating","Buy",93,91.93,0,"KHC"
2016-03-16,"Goldman Sachs Group, Inc. (The)","Upgrade","Conviction-Buy",89,92.769997,1,"KHC"
2016-03-07,"Susquehanna Bancshares Inc","Reiterated Rating","Positive",93,90.800003,0,"KHC"
2016-03-03,"Royal Bank Of Canada","Reiterated Rating","Outperform",88,91.5,1,"KHC"
2016-02-26,"Morgan Stanley","Boost Price Target","Overweight",82,90.610001,1,"KHC"
2016-02-26,"Sanford C. Bernstein","Boost Price Target","Outperform",90,90.610001,1,"KHC"
2016-02-26,"J P Morgan Chase & Co","Upgrade","Overweight",85,90.610001,1,"KHC"
2016-02-24,"Royal Bank Of Canada","Reiterated Rating","Outperform",88,93.080002,1,"KHC"
2016-02-23,"Susquehanna Bancshares Inc","Reiterated Rating","Positive",104,92.940002,0,"KHC"
2016-01-21,"Susquehanna Bancshares Inc","Upgrade","Positive",98,88.800003,0,"KHC"
2015-11-05,"Susquehanna Bancshares Inc","Reiterated Rating","Neutral",78,86.029999,1,"KHC"
2015-10-26,"Susquehanna Bancshares Inc","Reiterated Rating","Neutral",78,88.080002,1,"KHC"
2015-09-16,"J P Morgan Chase & Co","Boost Price Target","Neutral",78,88.940002,1,"KHC"
2015-08-11,"Sanford C. Bernstein","Reiterated Rating","Buy",94,89.440002,0,"KHC"
2015-08-11,"Canaccord Genuity","Reiterated Rating","Buy",87,89.440002,1,"KHC"
2015-07-30,"Sanford C. Bernstein","Upgrade","Outperform",94,85.970001,0,"KHC"
2015-07-21,"Royal Bank Of Canada","Initiated Coverage","Outperform",88,87.639999,0,"KHC"
2015-07-20,"S&P Equity Research","Initiated Coverage","Hold",81,88.169998,1,"KHC"
2015-07-20,"BMO Capital Markets","Initiated Coverage","Market Perform",80,88.169998,1,"KHC"
2015-07-08,"Bank of America Corporation","Initiated Coverage","Buy",85,89.849998,1,"KHC"
2015-07-07,"Morgan Stanley","Initiated Coverage","Overweight",77.5,89.309998,1,"KHC"
2015-07-07,"Barclays PLC","Initiated Coverage","Overweight",79,89.309998,1,"KHC"
2015-07-06,"Credit Suisse Group","Initiated Coverage","Outperform",85,89.739998,1,"KHC"
2015-07-06,"Stifel Nicolaus","Initiated Coverage","Buy",80,89.739998,1,"KHC"
2016-05-06,"Ascendiant Capital Markets","Reiterated Rating","Buy",1600,1903.910034,1,"PCLN"
2016-05-05,"Royal Bank Of Canada","Lower Price Target","Outperform",1600,1903.650024,1,"PCLN"
2016-05-05,"Benchmark Co.","Lower Price Target","Buy",1440,1903.650024,1,"PCLN"
2016-05-05,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",1420,1903.650024,1,"PCLN"
2016-05-05,"J P Morgan Chase & Co","Reiterated Rating","Overweight",1510,1903.650024,1,"PCLN"
2016-05-05,"Morgan Stanley","Reiterated Rating","Equal Weight",1330,1903.650024,1,"PCLN"
2016-05-05,"Jefferies Group LLC","Reiterated Rating","Buy",1660,1903.650024,1,"PCLN"
2016-05-05,"Cantor Fitzgerald","Reiterated Rating","Buy",1525,1903.650024,1,"PCLN"
2016-05-05,"Credit Suisse Group","Reiterated Rating","Outperform",1580,1903.650024,1,"PCLN"
2016-05-04,"Guggenheim","Upgrade","Buy",1500,1910.410034,1,"PCLN"
2016-05-04,"Evercore ISI","Reiterated Rating","Hold",1260,1910.410034,1,"PCLN"
2016-05-04,"Royal Bank Of Canada","Reiterated Rating","Outperform",1600,1910.410034,1,"PCLN"
2016-04-28,"Royal Bank Of Canada","Reiterated Rating","Buy",1700,1846.819946,1,"PCLN"
2016-04-12,"Cowen and Company","Reiterated Rating","Outperform",1360,1750.01001,1,"PCLN"
2016-04-10,"J P Morgan Chase & Co","Reiterated Rating","Overweight",1510,1775.969971,1,"PCLN"
2016-03-11,"Cantor Fitzgerald","Reiterated Rating","Buy",1550,1767.119995,1,"PCLN"
2016-03-08,"J P Morgan Chase & Co","Reiterated Rating","Overweight",1510,1743.48999,1,"PCLN"
2016-03-08,"Moffett Nathanson","Initiated Coverage","Buy",1475,1743.48999,1,"PCLN"
2016-02-20,"Janney Montgomery Scott","Reiterated Rating","Neutral",1275,1647,1,"PCLN"
2016-02-20,"Royal Bank Of Canada","Reiterated Rating","Outperform",1700,1647,0,"PCLN"
2016-02-18,"Deutsche Bank AG","Reiterated Rating","Hold",1350,1647,1,"PCLN"
2016-02-18,"Cowen and Company","Boost Price Target","Outperform",1360,1647,1,"PCLN"
2016-02-18,"Barclays PLC","Boost Price Target","Equal Weight",1340,1647,1,"PCLN"
2016-02-18,"JMP Securities","Boost Price Target","Outperform",1500,1647,1,"PCLN"
2016-02-18,"Oppenheimer Holdings, Inc.","Reiterated Rating","Outperform",1460,1647,1,"PCLN"
2016-02-16,"Cantor Fitzgerald","Reiterated Rating","Buy",1550,1648.880005,1,"PCLN"
2016-02-17,"Evercore ISI","Boost Price Target","Hold",1320,1637.400024,1,"PCLN"
2016-02-17,"Cowen and Company","Reiterated Rating","Buy",1360,1637.400024,1,"PCLN"
2016-02-12,"Royal Bank Of Canada","Reiterated Rating","Buy",1700,1646.180054,0,"PCLN"
2016-01-27,"Goldman Sachs Group, Inc. (The)","Downgrade","Neutral",1200,1602.920044,1,"PCLN"
2016-01-13,"Cantor Fitzgerald","Reiterated Rating","Buy",1550,1545.819946,0,"PCLN"
2016-01-05,"Raymond James Financial, Inc.","Downgrade","Outperform",1350,1503.699951,1,"PCLN"
2015-11-12,"Cowen and Company","Reiterated Rating","Outperform",1500,1489.180054,0,"PCLN"
2015-11-11,"Royal Bank Of Canada","Reiterated Rating","Outperform",1700,1540.650024,0,"PCLN"
2015-11-10,"Barclays PLC","Boost Price Target","Equal Weight",1300,1554.319946,1,"PCLN"
2015-11-10,"Jefferies Group LLC","Boost Price Target","Buy",1660,1554.319946,0,"PCLN"
2015-11-10,"Oppenheimer Holdings, Inc.","Lower Price Target","Outperform",1545,1554.319946,1,"PCLN"
2015-10-30,"Piper Jaffray Companies","Reiterated Rating","Buy",1540,1474.22998,0,"PCLN"
2015-10-28,"Deutsche Bank AG","Boost Price Target","",1475,1474.819946,0,"PCLN"
2015-10-12,"Cantor Fitzgerald","Reiterated Rating","Buy",1480,1454.839966,0,"PCLN"
2015-09-29,"Deutsche Bank AG","Reiterated Rating","Hold",1450,1472.97998,1,"PCLN"
2015-09-08,"Cantor Fitzgerald","Reiterated Rating","Buy",1480,1445.829956,0,"PCLN"
2015-08-25,"Piper Jaffray Companies","Reiterated Rating","Buy",1540,1415.550049,0,"PCLN"
2015-08-06,"JMP Securities","Boost Price Target","",1500,1405,0,"PCLN"
2015-08-06,"Jefferies Group LLC","Boost Price Target","Buy",1600,1405,0,"PCLN"
2015-08-06,"Ascendiant Capital Markets","Boost Price Target","",1600,1405,0,"PCLN"
2015-08-06,"Benchmark Co.","Reiterated Rating","Buy",1500,1405,0,"PCLN"
2015-08-06,"Deutsche Bank AG","Reiterated Rating","Hold",1450,1405,0,"PCLN"
2015-08-06,"Oppenheimer Holdings, Inc.","Boost Price Target","Buy",1580,1405,0,"PCLN"
2015-08-05,"Royal Bank Of Canada","Reiterated Rating","Buy",1600,1414.219971,0,"PCLN"
2015-08-05,"Cowen and Company","Reiterated Rating","Buy",1500,1414.219971,0,"PCLN"
2015-08-03,"Cantor Fitzgerald","Reiterated Rating","Buy",1360,1371.140015,1,"PCLN"
2015-08-02,"Piper Jaffray Companies","Reiterated Rating","Buy",1375,1345.380005,0,"PCLN"
2015-07-31,"Deutsche Bank AG","Reiterated Rating","Hold",1307,1356.079956,1,"PCLN"
2015-07-30,"Morgan Stanley","Reiterated Rating","Equal Weight",1300,1356.079956,1,"PCLN"
2015-07-21,"Oppenheimer Holdings, Inc.","Boost Price Target","",1435,1332.5,0,"PCLN"
2015-06-30,"Cantor Fitzgerald","Reiterated Rating","Buy",1360,1248.410034,0,"PCLN"
2015-06-22,"Deutsche Bank AG","Downgrade","Hold",1325,1360.099976,1,"PCLN"
2016-06-01,"BTIG Research","Initiated Coverage","Buy",115,56.110001,0,"TSCO"
2016-04-21,"Nomura","Reiterated Rating","Buy",105,65.599998,0,"TSCO"
2016-04-21,"Deutsche Bank AG","Reiterated Rating","Buy",100,65.599998,0,"TSCO"
2016-04-21,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Hold",102,65.599998,0,"TSCO"
2016-04-21,"Telsey Advisory Group","Boost Price Target","Outperform",103,65.599998,0,"TSCO"
2016-04-17,"Wedbush","Reiterated Rating","Buy",94,63.549999,0,"TSCO"
2016-04-14,"Deutsche Bank AG","Reiterated Rating","Buy",100,63.549999,0,"TSCO"
2016-04-12,"Credit Suisse Group","Reiterated Rating","Buy",95,64.610001,0,"TSCO"
2016-04-06,"Goldman Sachs Group, Inc. (The)","Boost Price Target","Neutral",95,69.529999,0,"TSCO"
2016-03-30,"Barclays PLC","Initiated Coverage","Overweight",100,68.650002,0,"TSCO"
2016-02-24,"Nomura","Lower Price Target","Buy",98,71.169998,0,"TSCO"
2016-02-24,"Wedbush","Reiterated Rating","Outperform",94,71.169998,0,"TSCO"
2016-02-12,"Oppenheimer Holdings, Inc.","Lower Price Target","Outperform",92,73.160004,0,"TSCO"
2016-01-15,"BMO Capital Markets","Lower Price Target","Market Perform",94,77.360001,0,"TSCO"
2016-01-14,"Deutsche Bank AG","Lower Price Target","Buy",94,77.360001,0,"TSCO"
2016-01-13,"SunTrust Banks, Inc.","Lower Price Target","Buy",100,76.050003,0,"TSCO"
2016-01-13,"Wedbush","Reiterated Rating","Outperform",100,76.050003,0,"TSCO"
2016-01-13,"Royal Bank Of Canada","Lower Price Target","Outperform",90,76.050003,0,"TSCO"
2016-01-13,"Telsey Advisory Group","Reiterated Rating","Outperform",100,76.050003,0,"TSCO"
2015-10-22,"Piper Jaffray Companies","Reiterated Rating","Buy",114,64.5,0,"TSCO"
2015-10-22,"Royal Bank Of Canada","Boost Price Target","Outperform",101,64.5,0,"TSCO"
2015-09-25,"Piper Jaffray Companies","Reiterated Rating","Overweight",116,68.769997,0,"TSCO"
2015-09-18,"Wedbush","Reiterated Rating","Buy",100,67.540001,0,"TSCO"
2015-09-17,"Deutsche Bank AG","Reiterated Rating","Buy",96,67.540001,0,"TSCO"
2015-07-28,"Argus","Boost Price Target","Buy",105,91.379997,0,"TSCO"
2015-07-23,"Deutsche Bank AG","Boost Price Target","Buy",96,91.220001,0,"TSCO"
2015-07-17,"Piper Jaffray Companies","Upgrade","Overweight",116,92.980003,0,"TSCO"
2015-07-17,"Telsey Advisory Group","Boost Price Target","Outperform",105,92.980003,0,"TSCO"
2016-05-06,"Stifel Nicolaus","Reiterated Rating","Buy",32,28.030001,0,"FOX"
2016-05-06,"Topeka Capital Markets","Reiterated Rating","Hold",28,28.030001,1,"FOX"
2016-05-06,"Telsey Advisory Group","Reiterated Rating","Outperform",30,28.030001,0,"FOX"
2016-05-06,"Pacific Crest","Reiterated Rating","Overweight",37,28.030001,0,"FOX"
2016-05-06,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Buy",35,28.030001,0,"FOX"
2016-04-25,"Wedbush","Reiterated Rating","Outperform",34,29.889999,0,"FOX"
2016-04-18,"Telsey Advisory Group","Reiterated Rating","Outperform",35,30.049999,0,"FOX"
2016-04-07,"Royal Bank Of Canada","Initiated Coverage","Outperform",35,30.540001,0,"FOX"
2016-03-31,"Royal Bank Of Canada","Reiterated Rating","Outperform",37,31.780001,0,"FOX"
2016-02-18,"Deutsche Bank AG","Lower Price Target","Buy",37,30.059999,0,"FOX"
2016-02-10,"Jefferies Group LLC","Reiterated Rating","Buy",30,29.65,0,"FOX"
2016-02-09,"Wedbush","Reiterated Rating","Outperform",33,29.709999,0,"FOX"
2016-02-09,"Stifel Nicolaus","Reiterated Rating","Buy",29,29.709999,1,"FOX"
2016-02-09,"Pivotal Research","Reiterated Rating","Buy",31,29.709999,0,"FOX"
2016-02-09,"Pacific Crest","Reiterated Rating","Overweight",34,29.709999,0,"FOX"
2016-02-09,"Nomura","Reiterated Rating","Buy",30,29.709999,0,"FOX"
2016-02-09,"Morgan Stanley","Reiterated Rating","Overweight",29,29.709999,1,"FOX"
2016-02-09,"Goldman Sachs Group, Inc. (The)","Reiterated Rating","Buy",31,29.709999,0,"FOX"
2016-02-09,"Cowen and Company","Reiterated Rating","Market Perform",31,29.709999,0,"FOX"
2016-02-09,"FBR & Co","Reiterated Rating","Market Perform",27,29.709999,1,"FOX"
2016-02-06,"Telsey Advisory Group","Reiterated Rating","Outperform",31,30.719999,0,"FOX"
2016-02-05,"Topeka Capital Markets","Reiterated Rating","Hold",30,30.719999,1,"FOX"
2016-01-06,"Credit Suisse Group","Reiterated Rating","Outperform",38,28.85,0,"FOX"
2015-11-19,"Credit Suisse Group","Reiterated Rating","Outperform",34,27.73,0,"FOX"
2015-11-05,"Topeka Capital Markets","Reiterated Rating","Hold",32,27.190001,0,"FOX"
2015-10-27,"Wedbush","Reiterated Rating","Outperform",37,26.24,0,"FOX"
2015-10-20,"Pivotal Research","Reiterated Rating","Buy",34,25.360001,0,"FOX"
2015-10-10,"Pacific Crest","Reiterated Rating","Overweight",32,25.01,0,"FOX"
2015-09-26,"Nomura","Reiterated Rating","Buy",31,24.309999,0,"FOX"
2016-06-01,"Credit Suisse Group","Boost Price Target","Outperform",38,27.82,0,"FOXA"
2016-05-23,"Credit Suisse Group","Boost Price Target","Outperform",40,26.74,0,"FOXA"
2016-05-22,"Pacific Crest","Reiterated Rating","Buy",37,27.26,0,"FOXA"
2016-05-06,"Sanford C. Bernstein","Reiterated Rating","Outperform",35,28.4,0,"FOXA"
2016-05-05,"Jefferies Group LLC","Reiterated Rating","Buy",33,29.139999,0,"FOXA"
2016-05-05,"Pacific Crest","Boost Price Target","Overweight",37,29.139999,0,"FOXA"
2016-05-05,"Stifel Nicolaus","Boost Price Target","Buy",32,29.139999,0,"FOXA"
2016-05-05,"Topeka Capital Markets","Boost Price Target","Hold",28,29.139999,1,"FOXA"
2016-05-05,"Telsey Advisory Group","Lower Price Target","Outperform",30,29.139999,0,"FOXA"
2016-05-05,"Goldman Sachs Group, Inc. (The)","Boost Price Target","Buy",35,29.139999,0,"FOXA"
2016-04-25,"Wedbush","Reiterated Rating","Outperform",34,30.610001,0,"FOXA"
2016-04-19,"Pivotal Research","Reiterated Rating","Buy",36,30.389999,0,"FOXA"
2016-04-18,"Telsey Advisory Group","Boost Price Target","Outperform",35,30.66,0,"FOXA"
2016-04-14,"Credit Suisse Group","Reiterated Rating","Buy",37,30.73,0,"FOXA"
2016-04-12,"Moffett Nathanson","Boost Price Target","",33,30.65,0,"FOXA"
2016-04-07,"Royal Bank Of Canada","Initiated Coverage","Outperform",35,31.07,0,"FOXA"
2016-03-28,"Royal Bank Of Canada","Lower Price Target","Outperform",37,32.439999,0,"FOXA"
2016-03-11,"FBR & Co","Reiterated Rating","Hold",27,30.5,1,"FOXA"
2016-03-03,"Credit Suisse Group","Reiterated Rating","Buy",37,30.459999,0,"FOXA"
2016-02-29,"Barclays PLC","Lower Price Target","Overweight",33,30.41,0,"FOXA"
2016-02-18,"Deutsche Bank AG","Lower Price Target","Buy",37,30.549999,0,"FOXA"
2016-02-09,"Sanford C. Bernstein","Reiterated Rating","Buy",35,30.120001,0,"FOXA"
2016-02-09,"Pivotal Research","Lower Price Target","Buy",31,30.120001,0,"FOXA"
2016-02-09,"Pacific Crest","Lower Price Target","Overweight",34,30.120001,0,"FOXA"
2016-02-09,"Nomura","Lower Price Target","Buy",30,30.120001,1,"FOXA"
2016-02-09,"Jefferies Group LLC","Lower Price Target","Buy",30,30.120001,1,"FOXA"
2016-02-09,"Goldman Sachs Group, Inc. (The)","Lower Price Target","Buy",31,30.120001,0,"FOXA"
2016-02-09,"Wedbush","Lower Price Target","Outperform",33,30.120001,0,"FOXA"
2016-02-09,"Cowen and Company","Lower Price Target","Market Perform",31,30.120001,0,"FOXA"
2016-02-09,"Morgan Stanley","Lower Price Target","Overweight",29,30.120001,1,"FOXA"
2016-02-09,"Stifel Nicolaus","Lower Price Target","Buy",29,30.120001,1,"FOXA"
2016-02-09,"Topeka Capital Markets","Lower Price Target","Hold",28,30.120001,1,"FOXA"
2016-02-09,"FBR & Co","Lower Price Target","Market Perform",27,30.120001,1,"FOXA"
2016-02-05,"Telsey Advisory Group","Initiated Coverage","Outperform",31,31.059999,1,"FOXA"
2016-02-03,"Topeka Capital Markets","Lower Price Target","Hold",30,31.4,1,"FOXA"
2016-01-06,"Credit Suisse Group","Boost Price Target","Outperform",38,29.52,0,"FOXA"
2015-11-18,"Credit Suisse Group","Lower Price Target","Outperform",34,27.82,0,"FOXA"
2015-11-18,"Sanford C. Bernstein","Lower Price Target","",35,27.82,0,"FOXA"
2015-11-17,"Pacific Crest","Reiterated Rating","Overweight",35,27.92,0,"FOXA"
2015-11-05,"Pacific Crest","Boost Price Target","Overweight",35,27.389999,0,"FOXA"
2015-11-05,"Macquarie","Reiterated Rating","Hold",32,27.389999,0,"FOXA"
2015-11-04,"Nomura","Reiterated Rating","Buy",31,26.940001,0,"FOXA"
2015-11-04,"Topeka Capital Markets","Boost Price Target","Hold",32,26.940001,0,"FOXA"
2015-10-26,"Wedbush","Lower Price Target","Outperform",37,26.4,0,"FOXA"
2015-10-20,"Pivotal Research","Initiated Coverage","Buy",34,25.27,0,"FOXA"
2015-10-08,"Pacific Crest","Initiated Coverage","Overweight",32,24.709999,0,"FOXA"
2015-09-25,"Nomura","Lower Price Target","Buy",31,23.790001,0,"FOXA"
2015-08-27,"Topeka Capital Markets","Lower Price Target","Hold",31,24.74,0,"FOXA"
2015-08-21,"Cowen and Company","Lower Price Target","Market Perform",32,25.120001,0,"FOXA"
2015-08-20,"Sanford C. Bernstein","Lower Price Target","Outperform",38,25.120001,0,"FOXA"
2015-08-18,"Wells Fargo & Co","Downgrade","Market Perform",32,25.08,0,"FOXA"
2015-08-14,"Citigroup Inc.","Lower Price Target","Buy",36,25.85,0,"FOXA"
2015-08-14,"Barclays PLC","Lower Price Target","Overweight",36,25.85,0,"FOXA"
2015-08-10,"Deutsche Bank AG","Reiterated Rating","Buy",40,25.58,0,"FOXA"
2015-08-07,"Rosenblatt Securities","Upgrade","Neutral",30,25.41,0,"FOXA"
2015-08-06,"Nomura","Lower Price Target","Buy",36,25.41,0,"FOXA"
2015-08-06,"Jefferies Group LLC","Lower Price Target","Buy",37,25.41,0,"FOXA"
2015-08-06,"Topeka Capital Markets","Reiterated Rating","Hold",34,25.41,0,"FOXA"
2015-07-20,"Macquarie","Downgrade","Neutral",34,27,0,"FOXA"
2015-07-20,"Sanford C. Bernstein","Lower Price Target","Outperform",42,27,0,"FOXA"
2015-07-08,"Barclays PLC","Reiterated Rating","Overweight",39,27.700001,0,"FOXA"
2015-07-02,"Barclays PLC","Reiterated Rating","Overweight",39,26.65,0,"FOXA"
2015-06-15,"Topeka Capital Markets","Downgrade","Hold",35,28.959999,0,"FOXA"
2016-05-31,"Morgan Stanley","Reiterated Rating","Equal Weight",230,304.839996,1,"ULTA"
2016-05-27,"Nomura","Boost Price Target","Buy",244,303,1,"ULTA"
2016-05-27,"J P Morgan Chase & Co","Boost Price Target","Overweight",245,303,1,"ULTA"
2016-05-27,"Deutsche Bank AG","Boost Price Target","Hold",225,303,1,"ULTA"
2016-05-27,"Buckingham Research","Boost Price Target","Buy",285,303,1,"ULTA"
2016-05-27,"KeyCorp","Boost Price Target","Overweight",250,303,1,"ULTA"
2016-05-27,"Jefferies Group LLC","Boost Price Target","Hold",215,303,1,"ULTA"
2016-05-27,"Royal Bank Of Canada","Boost Price Target","Sector Perform",225,303,1,"ULTA"
2016-05-27,"Telsey Advisory Group","Boost Price Target","Outperform",265,303,1,"ULTA"
2016-05-23,"Oppenheimer Holdings, Inc.","Boost Price Target","Outperform",235,290.549988,1,"ULTA"
2016-04-14,"Deutsche Bank AG","Reiterated Rating","Hold",178,283.170013,1,"ULTA"
2016-04-13,"Piper Jaffray Companies","Boost Price Target","Overweight",220,282.679993,1,"ULTA"
2016-04-05,"Oppenheimer Holdings, Inc.","Reiterated Rating","Buy",225,281.649994,1,"ULTA"
2016-04-04,"Morgan Stanley","Reiterated Rating","Equal Weight",205,281.570007,1,"ULTA"
2016-03-15,"Robert W. Baird","Reiterated Rating","Outperform",210,287.779999,1,"ULTA"
2016-03-12,"Morgan Stanley","Reiterated Rating","Equal Weight",200,286.910004,1,"ULTA"
2016-03-12,"Cowen and Company","Reiterated Rating","Outperform",206,286.910004,1,"ULTA"
2016-03-11,"Wolfe Research","Boost Price Target","Outperform",210,286.910004,1,"ULTA"
2016-03-10,"Jefferies Group LLC","Reiterated Rating","Hold",180,286.420013,1,"ULTA"
2016-03-11,"J P Morgan Chase & Co","Reiterated Rating","Buy",231,286.910004,1,"ULTA"
2016-03-11,"Deutsche Bank AG","Reiterated Rating","Hold",178,286.910004,1,"ULTA"
2016-03-11,"Nomura","Initiated Coverage","Buy",189,286.910004,1,"ULTA"
2016-03-11,"Telsey Advisory Group","Boost Price Target","Outperform",215,286.910004,1,"ULTA"
2016-03-08,"Oppenheimer Holdings, Inc.","Reiterated Rating","Buy",195,275.470001,1,"ULTA"
2016-03-07,"Piper Jaffray Companies","Reiterated Rating","Buy",188,269.920013,1,"ULTA"
2016-02-26,"Wolfe Research","Upgrade","Outperform",187,275.690002,1,"ULTA"
2016-02-24,"Cowen and Company","Reiterated Rating","Outperform",200,276.329987,1,"ULTA"
2016-02-11,"Raymond James Financial, Inc.","Upgrade","Strong-Buy",188,268.119995,1,"ULTA"
2015-12-04,"Piper Jaffray Companies","Reiterated Rating","Buy",185,257.600006,1,"ULTA"
2015-12-04,"Robert W. Baird","Boost Price Target","Outperform",200,257.600006,1,"ULTA"
2015-12-04,"Raymond James Financial, Inc.","Boost Price Target","Outperform",184,257.600006,1,"ULTA"
2015-12-04,"Jefferies Group LLC","Reiterated Rating","Hold",165,257.600006,1,"ULTA"
2015-12-04,"Cowen and Company","Reiterated Rating","Outperform",200,257.600006,1,"ULTA"
2015-12-04,"Deutsche Bank AG","Reiterated Rating","Hold",170,257.600006,1,"ULTA"
2015-12-04,"Royal Bank Of Canada","Boost Price Target","Sector Perform",174,257.600006,1,"ULTA"
2015-11-30,"J P Morgan Chase & Co","Boost Price Target","Overweight",215,259.5,1,"ULTA"
2015-11-23,"Piper Jaffray Companies","Reiterated Rating","Overweight",170,262.019989,1,"ULTA"
2015-10-19,"Piper Jaffray Companies","Reiterated Rating","Buy",170,256.450012,1,"ULTA"
2015-09-28,"Royal Bank Of Canada","Reiterated Rating","Sector Perform",168,240.199997,1,"ULTA"
2015-09-10,"Royal Bank Of Canada","Initiated Coverage","Sector Perform",168,242.389999,1,"ULTA"
2015-08-29,"Buckingham Research","Reiterated Rating","Buy",187,254.089996,1,"ULTA"
2015-08-28,"Deutsche Bank AG","Reiterated Rating","Hold",165,254.089996,1,"ULTA"
2015-08-28,"Robert W. Baird","Boost Price Target","Outperform",195,254.089996,1,"ULTA"
2015-08-28,"Raymond James Financial, Inc.","Boost Price Target","Outperform",178,254.089996,1,"ULTA"
2015-08-28,"Nomura","Boost Price Target","Buy",182,254.089996,1,"ULTA"
2015-08-28,"Jefferies Group LLC","Boost Price Target","Hold",155,254.089996,1,"ULTA"
2015-08-28,"Morgan Stanley","Reiterated Rating","Equal Weight",180,254.089996,1,"ULTA"
2015-08-28,"Cowen and Company","Boost Price Target","Outperform",184,254.089996,1,"ULTA"
2015-08-25,"Piper Jaffray Companies","Reiterated Rating","Buy",170,271.450012,1,"ULTA"
2015-08-24,"Telsey Advisory Group","Reiterated Rating","Outperform",200,273.980011,1,"ULTA"
2015-08-19,"Oppenheimer Holdings, Inc.","Boost Price Target","Outperform",195,274.549988,1,"ULTA"
2015-08-03,"Deutsche Bank AG","Initiated Coverage","Hold",162,258.910004,1,"ULTA"
2015-07-21,"J P Morgan Chase & Co","Boost Price Target","Overweight",180,254.910004,1,"ULTA"
2016-05-04,"Cantor Fitzgerald","Reiterated Rating","Buy",79,78.010002,0,"VRSK"
2016-05-02,"Morgan Stanley","Reiterated Rating","Buy",88,82.18,0,"VRSK"
